formula_id,spec,semantics,algorithm,mode,n_samples,m_runs,avg_total_s,avg_per_sample_s,avg_per_sample_us,benchmark_kind,interval_len
4,"(x < 0.0) U[0,4000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.705455098420,0.000035272755,35.272755,general,4000
4,"(x < 0.0) U[0,4100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.735488385020,0.000036774419,36.774419,general,4100
4,"(x < 0.0) U[0,4200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.741787186720,0.000037089359,37.089359,general,4200
4,"(x < 0.0) U[0,4300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.752922628300,0.000037646131,37.646131,general,4300
4,"(x < 0.0) U[0,4400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.770714995760,0.000038535750,38.535750,general,4400
4,"(x < 0.0) U[0,4500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.783016557540,0.000039150828,39.150828,general,4500
4,"(x < 0.0) U[0,4600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.796798445020,0.000039839922,39.839922,general,4600
4,"(x < 0.0) U[0,4700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.813306635860,0.000040665332,40.665332,general,4700
4,"(x < 0.0) U[0,4800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.827534600740,0.000041376730,41.376730,general,4800
4,"(x < 0.0) U[0,4900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.837363819240,0.000041868191,41.868191,general,4900
4,"(x < 0.0) U[0,5000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.852274032600,0.000042613702,42.613702,general,5000
5,"G[0,1] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.002546671640,0.000000127334,0.127334,general,1
5,"G[0,100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003105796740,0.000000155290,0.155290,general,100
5,"G[0,200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003168508400,0.000000158425,0.158425,general,200
5,"G[0,300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003172705020,0.000000158635,0.158635,general,300
5,"G[0,400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003197617500,0.000000159881,0.159881,general,400
5,"G[0,500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003222635840,0.000000161132,0.161132,general,500
5,"G[0,600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003219534160,0.000000160977,0.160977,general,600
5,"G[0,700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003267973400,0.000000163399,0.163399,general,700
5,"G[0,800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003275428400,0.000000163771,0.163771,general,800
5,"G[0,900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003264937560,0.000000163247,0.163247,general,900
5,"G[0,1000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003283841720,0.000000164192,0.164192,general,1000
5,"G[0,1100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003270180820,0.000000163509,0.163509,general,1100
5,"G[0,1200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003277417500,0.000000163871,0.163871,general,1200
5,"G[0,1300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003256323300,0.000000162816,0.162816,general,1300
5,"G[0,1400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003294727420,0.000000164736,0.164736,general,1400
5,"G[0,1500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003294547620,0.000000164727,0.164727,general,1500
5,"G[0,1600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003246742520,0.000000162337,0.162337,general,1600
5,"G[0,1700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003264860820,0.000000163243,0.163243,general,1700
5,"G[0,1800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003314838360,0.000000165742,0.165742,general,1800
5,"G[0,1900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003314304080,0.000000165715,0.165715,general,1900
5,"G[0,2000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003281889200,0.000000164094,0.164094,general,2000
5,"G[0,2100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003281972460,0.000000164099,0.164099,general,2100
5,"G[0,2200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003288665760,0.000000164433,0.164433,general,2200
5,"G[0,2300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003275390820,0.000000163770,0.163770,general,2300
5,"G[0,2400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003234047460,0.000000161702,0.161702,general,2400
5,"G[0,2500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003259865800,0.000000162993,0.162993,general,2500
5,"G[0,2600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003257263340,0.000000162863,0.162863,general,2600
5,"G[0,2700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003307463320,0.000000165373,0.165373,general,2700
5,"G[0,2800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003304075820,0.000000165204,0.165204,general,2800
5,"G[0,2900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003284254940,0.000000164213,0.164213,general,2900
5,"G[0,3000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003345263260,0.000000167263,0.167263,general,3000
5,"G[0,3100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003298795860,0.000000164940,0.164940,general,3100
5,"G[0,3200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003313048380,0.000000165652,0.165652,general,3200
5,"G[0,3300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003287465760,0.000000164373,0.164373,general,3300
5,"G[0,3400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003269576680,0.000000163479,0.163479,general,3400
5,"G[0,3500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003278595820,0.000000163930,0.163930,general,3500
5,"G[0,3600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003286210820,0.000000164311,0.164311,general,3600
5,"G[0,3700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003258540820,0.000000162927,0.162927,general,3700
5,"G[0,3800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003266830820,0.000000163342,0.163342,general,3800
5,"G[0,3900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003271866780,0.000000163593,0.163593,general,3900
5,"G[0,4000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003263660880,0.000000163183,0.163183,general,4000
5,"G[0,4100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003259027460,0.000000162951,0.162951,general,4100
5,"G[0,4200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003272499980,0.000000163625,0.163625,general,4200
5,"G[0,4300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003279287620,0.000000163964,0.163964,general,4300
5,"G[0,4400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003291135860,0.000000164557,0.164557,general,4400
5,"G[0,4500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003296045080,0.000000164802,0.164802,general,4500
5,"G[0,4600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003384405040,0.000000169220,0.169220,general,4600
5,"G[0,4700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003309415820,0.000000165471,0.165471,general,4700
5,"G[0,4800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003301065800,0.000000165053,0.165053,general,4800
5,"G[0,4900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003344532500,0.000000167227,0.167227,general,4900
5,"G[0,5000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003289640740,0.000000164482,0.164482,general,5000
6,"F[0,1] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.002558296640,0.000000127915,0.127915,general,1
6,"F[0,100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003110816760,0.000000155541,0.155541,general,100
6,"F[0,200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003219516660,0.000000160976,0.160976,general,200
6,"F[0,300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003213495780,0.000000160675,0.160675,general,300
6,"F[0,400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003227421740,0.000000161371,0.161371,general,400
6,"F[0,500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003261773360,0.000000163089,0.163089,general,500
6,"F[0,600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003262745780,0.000000163137,0.163137,general,600
6,"F[0,700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003306420760,0.000000165321,0.165321,general,700
6,"F[0,800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003318726680,0.000000165936,0.165936,general,800
6,"F[0,900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003340820900,0.000000167041,0.167041,general,900
6,"F[0,1000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003343140000,0.000000167157,0.167157,general,1000
6,"F[0,1100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003323696720,0.000000166185,0.166185,general,1100
6,"F[0,1200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003348705060,0.000000167435,0.167435,general,1200
6,"F[0,1300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003345775820,0.000000167289,0.167289,general,1300
6,"F[0,1400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003364065740,0.000000168203,0.168203,general,1400
6,"F[0,1500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003340149980,0.000000167007,0.167007,general,1500
6,"F[0,1600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003287586620,0.000000164379,0.164379,general,1600
6,"F[0,1700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003287083360,0.000000164354,0.164354,general,1700
6,"F[0,1800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003303362480,0.000000165168,0.165168,general,1800
6,"F[0,1900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003317419200,0.000000165871,0.165871,general,1900
6,"F[0,2000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003324973400,0.000000166249,0.166249,general,2000
6,"F[0,2100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003278161680,0.000000163908,0.163908,general,2100
6,"F[0,2200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003305556600,0.000000165278,0.165278,general,2200
6,"F[0,2300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003272959920,0.000000163648,0.163648,general,2300
6,"F[0,2400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003318152540,0.000000165908,0.165908,general,2400
6,"F[0,2500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003283977560,0.000000164199,0.164199,general,2500
6,"F[0,2600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003288810740,0.000000164441,0.164441,general,2600
6,"F[0,2700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003277903300,0.000000163895,0.163895,general,2700
6,"F[0,2800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003253670000,0.000000162684,0.162684,general,2800
6,"F[0,2900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003283298400,0.000000164165,0.164165,general,2900
6,"F[0,3000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003248062480,0.000000162403,0.162403,general,3000
6,"F[0,3100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003261241680,0.000000163062,0.163062,general,3100
6,"F[0,3200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003260081620,0.000000163004,0.163004,general,3200
6,"F[0,3300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003278505780,0.000000163925,0.163925,general,3300
6,"F[0,3400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003230847460,0.000000161542,0.161542,general,3400
6,"F[0,3500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003264051620,0.000000163203,0.163203,general,3500
6,"F[0,3600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003260736720,0.000000163037,0.163037,general,3600
6,"F[0,3700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003267648280,0.000000163382,0.163382,general,3700
6,"F[0,3800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003270210040,0.000000163511,0.163511,general,3800
6,"F[0,3900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003267166640,0.000000163358,0.163358,general,3900
6,"F[0,4000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003242104920,0.000000162105,0.162105,general,4000
6,"F[0,4100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003266496660,0.000000163325,0.163325,general,4100
6,"F[0,4200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003252996620,0.000000162650,0.162650,general,4200
6,"F[0,4300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003255915060,0.000000162796,0.162796,general,4300
6,"F[0,4400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003274497440,0.000000163725,0.163725,general,4400
6,"F[0,4500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003278799220,0.000000163940,0.163940,general,4500
6,"F[0,4600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003264777560,0.000000163239,0.163239,general,4600
6,"F[0,4700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003366372480,0.000000168319,0.168319,general,4700
6,"F[0,4800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003317368340,0.000000165868,0.165868,general,4800
6,"F[0,4900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003291189900,0.000000164559,0.164559,general,4900
6,"F[0,5000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003291080840,0.000000164554,0.164554,general,5000
1,(x < 0.5) and (x > -0.5),EagerQualitative,Incremental,online,20000,50,0.003292974960,0.000000164649,0.164649,general,0
2,"G[0,1000] (x > 0.5 -> F[0,100] (x < 0.0))",EagerQualitative,Incremental,online,20000,50,0.006056899200,0.000000302845,0.302845,general,1000
3,"(G[0,100] (x < 0.5)) or (G[100,150] (x > 0.0))",EagerQualitative,Incremental,online,20000,50,0.006175165720,0.000000308758,0.308758,general,100
4,"(x < 0.0) U[0,1] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.005423806660,0.000000271190,0.271190,general,1
4,"(x < 0.0) U[0,100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.014193726620,0.000000709686,0.709686,general,100
4,"(x < 0.0) U[0,200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.017717160820,0.000000885858,0.885858,general,200
4,"(x < 0.0) U[0,300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.020218883420,0.000001010944,1.010944,general,300
4,"(x < 0.0) U[0,400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.022812243300,0.000001140612,1.140612,general,400
4,"(x < 0.0) U[0,500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.025026900000,0.000001251345,1.251345,general,500
4,"(x < 0.0) U[0,600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.027497118340,0.000001374856,1.374856,general,600
4,"(x < 0.0) U[0,700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.030111469980,0.000001505573,1.505573,general,700
4,"(x < 0.0) U[0,800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.032455634020,0.000001622782,1.622782,general,800
4,"(x < 0.0) U[0,900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.034164610800,0.000001708231,1.708231,general,900
4,"(x < 0.0) U[0,1000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.036327749200,0.000001816387,1.816387,general,1000
4,"(x < 0.0) U[0,1100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.038317512480,0.000001915876,1.915876,general,1100
4,"(x < 0.0) U[0,1200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.040186109280,0.000002009305,2.009305,general,1200
4,"(x < 0.0) U[0,1300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.042321456800,0.000002116073,2.116073,general,1300
4,"(x < 0.0) U[0,1400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.044464471720,0.000002223224,2.223224,general,1400
4,"(x < 0.0) U[0,1500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.046670574080,0.000002333529,2.333529,general,1500
4,"(x < 0.0) U[0,1600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.048388582500,0.000002419429,2.419429,general,1600
4,"(x < 0.0) U[0,1700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.050402056660,0.000002520103,2.520103,general,1700
4,"(x < 0.0) U[0,1800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.052348251580,0.000002617413,2.617413,general,1800
4,"(x < 0.0) U[0,1900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.054420980040,0.000002721049,2.721049,general,1900
4,"(x < 0.0) U[0,2000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.056540153300,0.000002827008,2.827008,general,2000
4,"(x < 0.0) U[0,2100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.058865427440,0.000002943271,2.943271,general,2100
4,"(x < 0.0) U[0,2200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.060399942380,0.000003019997,3.019997,general,2200
4,"(x < 0.0) U[0,2300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.062416505840,0.000003120825,3.120825,general,2300
4,"(x < 0.0) U[0,2400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.064554251760,0.000003227713,3.227713,general,2400
4,"(x < 0.0) U[0,2500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.066487323420,0.000003324366,3.324366,general,2500
4,"(x < 0.0) U[0,2600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.068279391640,0.000003413970,3.413970,general,2600
4,"(x < 0.0) U[0,2700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.070539523300,0.000003526976,3.526976,general,2700
4,"(x < 0.0) U[0,2800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.072505905880,0.000003625295,3.625295,general,2800
4,"(x < 0.0) U[0,2900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.074181025040,0.000003709051,3.709051,general,2900
4,"(x < 0.0) U[0,3000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.076281973320,0.000003814099,3.814099,general,3000
4,"(x < 0.0) U[0,3100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.078411377420,0.000003920569,3.920569,general,3100
4,"(x < 0.0) U[0,3200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.080045291720,0.000004002265,4.002265,general,3200
4,"(x < 0.0) U[0,3300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.082491632540,0.000004124582,4.124582,general,3300
4,"(x < 0.0) U[0,3400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.084622426660,0.000004231121,4.231121,general,3400
4,"(x < 0.0) U[0,3500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.085854320840,0.000004292716,4.292716,general,3500
4,"(x < 0.0) U[0,3600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.088076315040,0.000004403816,4.403816,general,3600
4,"(x < 0.0) U[0,3700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.089655201660,0.000004482760,4.482760,general,3700
4,"(x < 0.0) U[0,3800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.091213685820,0.000004560684,4.560684,general,3800
4,"(x < 0.0) U[0,3900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.092836198360,0.000004641810,4.641810,general,3900
4,"(x < 0.0) U[0,4000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.094141163300,0.000004707058,4.707058,general,4000
4,"(x < 0.0) U[0,4100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.098794204980,0.000004939710,4.939710,general,4100
4,"(x < 0.0) U[0,4200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.100270675780,0.000005013534,5.013534,general,4200
4,"(x < 0.0) U[0,4300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.102354589360,0.000005117729,5.117729,general,4300
4,"(x < 0.0) U[0,4400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.103262594260,0.000005163130,5.163130,general,4400
4,"(x < 0.0) U[0,4500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.105532336640,0.000005276617,5.276617,general,4500
4,"(x < 0.0) U[0,4600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.106550363300,0.000005327518,5.327518,general,4600
4,"(x < 0.0) U[0,4700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.108262733300,0.000005413137,5.413137,general,4700
4,"(x < 0.0) U[0,4800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.109749529180,0.000005487476,5.487476,general,4800
4,"(x < 0.0) U[0,4900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.111864722420,0.000005593236,5.593236,general,4900
4,"(x < 0.0) U[0,5000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.113372795040,0.000005668640,5.668640,general,5000
5,"G[0,1] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002492743300,0.000000124637,0.124637,general,1
5,"G[0,100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002627485000,0.000000131374,0.131374,general,100
5,"G[0,200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002612736760,0.000000130637,0.130637,general,200
5,"G[0,300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002592525100,0.000000129626,0.129626,general,300
5,"G[0,400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002584402500,0.000000129220,0.129220,general,400
5,"G[0,500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002555180860,0.000000127759,0.127759,general,500
5,"G[0,600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002563227380,0.000000128161,0.128161,general,600
5,"G[0,700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002555810820,0.000000127791,0.127791,general,700
5,"G[0,800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002563209220,0.000000128160,0.128160,general,800
5,"G[0,900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002569423260,0.000000128471,0.128471,general,900
5,"G[0,1000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002550924880,0.000000127546,0.127546,general,1000
5,"G[0,1100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002552948240,0.000000127647,0.127647,general,1100
5,"G[0,1200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002543618480,0.000000127181,0.127181,general,1200
5,"G[0,1300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002553375120,0.000000127669,0.127669,general,1300
5,"G[0,1400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002557538320,0.000000127877,0.127877,general,1400
5,"G[0,1500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002554364860,0.000000127718,0.127718,general,1500
5,"G[0,1600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002541070980,0.000000127054,0.127054,general,1600
5,"G[0,1700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002545406640,0.000000127270,0.127270,general,1700
5,"G[0,1800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002537350880,0.000000126868,0.126868,general,1800
5,"G[0,1900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002538561740,0.000000126928,0.126928,general,1900
5,"G[0,2000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002540373320,0.000000127019,0.127019,general,2000
5,"G[0,2100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002546617660,0.000000127331,0.127331,general,2100
5,"G[0,2200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002531510100,0.000000126576,0.126576,general,2200
5,"G[0,2300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002544567560,0.000000127228,0.127228,general,2300
5,"G[0,2400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002540362460,0.000000127018,0.127018,general,2400
5,"G[0,2500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002548218380,0.000000127411,0.127411,general,2500
5,"G[0,2600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002540569080,0.000000127028,0.127028,general,2600
5,"G[0,2700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002550820000,0.000000127541,0.127541,general,2700
5,"G[0,2800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002531460000,0.000000126573,0.126573,general,2800
5,"G[0,2900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002551102600,0.000000127555,0.127555,general,2900
5,"G[0,3000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002548385840,0.000000127419,0.127419,general,3000
5,"G[0,3100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002552603380,0.000000127630,0.127630,general,3100
5,"G[0,3200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002551027480,0.000000127551,0.127551,general,3200
5,"G[0,3300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002570134940,0.000000128507,0.128507,general,3300
5,"G[0,3400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002568833340,0.000000128442,0.128442,general,3400
5,"G[0,3500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002570908340,0.000000128545,0.128545,general,3500
5,"G[0,3600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002556065060,0.000000127803,0.127803,general,3600
5,"G[0,3700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002555283420,0.000000127764,0.127764,general,3700
5,"G[0,3800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002544737580,0.000000127237,0.127237,general,3800
5,"G[0,3900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002552859160,0.000000127643,0.127643,general,3900
5,"G[0,4000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002556538400,0.000000127827,0.127827,general,4000
5,"G[0,4100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002557589240,0.000000127879,0.127879,general,4100
5,"G[0,4200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002550773280,0.000000127539,0.127539,general,4200
5,"G[0,4300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002559466640,0.000000127973,0.127973,general,4300
5,"G[0,4400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002551221580,0.000000127561,0.127561,general,4400
