formula_id,spec,semantics,algorithm,mode,n_samples,m_runs,avg_total_s,avg_per_sample_s,avg_per_sample_us,temporal_depth
4,"(x < 0.0) U[0,1100.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.1079278525600148,5.39639262800074e-06,5.39639262800074,1100.0
4,"(x < 0.0) U[0,1200.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.11655730665998817,5.827865332999409e-06,5.827865332999409,1200.0
4,"(x < 0.0) U[0,1300.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.12417683091996878,6.208841545998439e-06,6.208841545998439,1300.0
4,"(x < 0.0) U[0,1400.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.13367405333997795,6.683702666998898e-06,6.683702666998897,1400.0
4,"(x < 0.0) U[0,1500.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.140772521699987,7.03862608499935e-06,7.03862608499935,1500.0
4,"(x < 0.0) U[0,1600.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.14792319584002145,7.396159792001073e-06,7.396159792001073,1600.0
4,"(x < 0.0) U[0,1700.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.15633471175999147,7.816735587999574e-06,7.816735587999574,1700.0
4,"(x < 0.0) U[0,1800.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.16192429421999804,8.096214710999902e-06,8.096214710999902,1800.0
4,"(x < 0.0) U[0,1900.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.16919502834001376,8.459751417000689e-06,8.459751417000689,1900.0
4,"(x < 0.0) U[0,2000.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.17669810824001617,8.834905412000808e-06,8.834905412000808,2000.0
4,"(x < 0.0) U[0,2100.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.18576535590001186,9.288267795000593e-06,9.288267795000593,2100.0
4,"(x < 0.0) U[0,2200.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.19348390586001188,9.674195293000593e-06,9.674195293000594,2200.0
4,"(x < 0.0) U[0,2300.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.20086371079998117,1.0043185539999058e-05,10.043185539999058,2300.0
4,"(x < 0.0) U[0,2400.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.20800772837999376,1.0400386418999689e-05,10.40038641899969,2400.0
4,"(x < 0.0) U[0,2500.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.21306792330001373,1.0653396165000686e-05,10.653396165000686,2500.0
4,"(x < 0.0) U[0,2600.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.22015837834000196,1.1007918917000097e-05,11.007918917000097,2600.0
4,"(x < 0.0) U[0,2700.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.2262117033399727,1.1310585166998634e-05,11.310585166998635,2700.0
4,"(x < 0.0) U[0,2800.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.2338549549599793,1.1692747747998964e-05,11.692747747998965,2800.0
4,"(x < 0.0) U[0,2900.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.24028149993999703,1.2014074996999852e-05,12.014074996999852,2900.0
4,"(x < 0.0) U[0,3000.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.24558933584001352,1.2279466792000677e-05,12.279466792000676,3000.0
4,"(x < 0.0) U[0,3100.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.2516584698999759,1.2582923494998796e-05,12.582923494998797,3100.0
4,"(x < 0.0) U[0,3200.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.25903528247998564,1.2951764123999283e-05,12.951764123999283,3200.0
4,"(x < 0.0) U[0,3300.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.26581480157998155,1.3290740078999077e-05,13.290740078999077,3300.0
4,"(x < 0.0) U[0,3400.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.2708883433400115,1.3544417167000576e-05,13.544417167000576,3400.0
4,"(x < 0.0) U[0,3500.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.2778676867199965,1.3893384335999826e-05,13.893384335999826,3500.0
4,"(x < 0.0) U[0,3600.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.2817421025600197,1.4087105128000984e-05,14.087105128000985,3600.0
4,"(x < 0.0) U[0,3700.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.28748575746002186,1.4374287873001094e-05,14.374287873001094,3700.0
4,"(x < 0.0) U[0,3800.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.29499602996001156,1.4749801498000578e-05,14.74980149800058,3800.0
4,"(x < 0.0) U[0,3900.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.29928645496001993,1.4964322748000996e-05,14.964322748000995,3900.0
4,"(x < 0.0) U[0,4000.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.3050918325800012,1.5254591629000061e-05,15.254591629000062,4000.0
4,"(x < 0.0) U[0,4100.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.35405599499999424,1.7702799749999712e-05,17.702799749999713,4100.0
4,"(x < 0.0) U[0,4200.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.36050516503999913,1.8025258251999956e-05,18.025258251999954,4200.0
4,"(x < 0.0) U[0,4300.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.3700984649599877,1.8504923247999384e-05,18.504923247999383,4300.0
4,"(x < 0.0) U[0,4400.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.37440290160001494,1.8720145080000748e-05,18.720145080000748,4400.0
4,"(x < 0.0) U[0,4500.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.38115558254002735,1.9057779127001367e-05,19.057779127001368,4500.0
4,"(x < 0.0) U[0,4600.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.38466879666000753,1.9233439833000377e-05,19.23343983300038,4600.0
4,"(x < 0.0) U[0,4700.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.38779808672002675,1.9389904336001338e-05,19.389904336001337,4700.0
4,"(x < 0.0) U[0,4800.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.3937339158199893,1.9686695790999463e-05,19.68669579099946,4800.0
4,"(x < 0.0) U[0,4900.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.3993288958600033,1.9966444793000166e-05,19.966444793000168,4900.0
4,"(x < 0.0) U[0,5000.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.40605140401999507,2.0302570200999752e-05,20.302570200999753,5000.0
5,"G[0,1.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004374999939986992,2.187499969993496e-07,0.2187499969993496,1.0
5,"G[0,100.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004759759180028595,2.3798795900142975e-07,0.23798795900142974,100.0
5,"G[0,200.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004994525920005799,2.497262960002899e-07,0.24972629600028992,200.0
5,"G[0,300.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005050004999998236,2.5250024999991183e-07,0.25250024999991183,300.0
5,"G[0,400.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.0050145857800180235,2.507292890009012e-07,0.2507292890009012,400.0
5,"G[0,500.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005080075720011337,2.540037860005668e-07,0.25400378600056683,500.0
5,"G[0,600.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004991018300011092,2.495509150005546e-07,0.2495509150005546,600.0
5,"G[0,700.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005118102480005291,2.5590512400026455e-07,0.25590512400026455,700.0
5,"G[0,800.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005126033340002323,2.5630166700011615e-07,0.25630166700011614,800.0
5,"G[0,900.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005091433400002643,2.5457167000013214e-07,0.25457167000013214,900.0
5,"G[0,1000.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005227108339986444,2.6135541699932217e-07,0.2613554169993222,1000.0
5,"G[0,1100.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005160459980006635,2.580229990003317e-07,0.2580229990003317,1100.0
5,"G[0,1200.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005219239180009935,2.6096195900049677e-07,0.2609619590004968,1200.0
5,"G[0,1300.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005053245859999151,2.526622929999576e-07,0.25266229299995757,1300.0
5,"G[0,1400.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.0052298525399783104,2.6149262699891553e-07,0.2614926269989155,1400.0
5,"G[0,1500.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005199800820014389,2.599900410007194e-07,0.25999004100071943,1500.0
5,"G[0,1600.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005174920819999897,2.5874604099999486e-07,0.2587460409999949,1600.0
5,"G[0,1700.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.0052180926000164616,2.609046300008231e-07,0.2609046300008231,1700.0
5,"G[0,1800.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005028370080008244,2.5141850400041217e-07,0.25141850400041216,1800.0
5,"G[0,1900.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.00523836498000037,2.619182490000185e-07,0.2619182490000185,1900.0
5,"G[0,2000.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005121205819996248,2.560602909998124e-07,0.2560602909998124,2000.0
5,"G[0,2100.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.00515808916001788,2.57904458000894e-07,0.257904458000894,2100.0
5,"G[0,2200.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004701233340001636,2.3506166700008182e-07,0.23506166700008183,2200.0
5,"G[0,2300.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004730657460008843,2.3653287300044213e-07,0.23653287300044212,2300.0
5,"G[0,2400.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004721666699979323,2.3608333499896615e-07,0.23608333499896614,2400.0
5,"G[0,2500.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.00469508753997161,2.3475437699858048e-07,0.23475437699858048,2500.0
5,"G[0,2600.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004696386640011952,2.3481933200059757e-07,0.23481933200059757,2600.0
5,"G[0,2700.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004694105059988942,2.347052529994471e-07,0.2347052529994471,2700.0
5,"G[0,2800.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004684934140004771,2.3424670700023853e-07,0.23424670700023853,2800.0
5,"G[0,2900.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004682909140001357,2.3414545700006784e-07,0.23414545700006784,2900.0
5,"G[0,3000.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004723410819997298,2.361705409998649e-07,0.2361705409998649,3000.0
5,"G[0,3100.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004567064099983326,2.2835320499916632e-07,0.2283532049991663,3100.0
5,"G[0,3200.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004840859259988974,2.420429629994487e-07,0.2420429629994487,3200.0
5,"G[0,3300.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004607315780008321,2.3036578900041604e-07,0.23036578900041604,3300.0
5,"G[0,3400.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004680364180007928,2.340182090003964e-07,0.2340182090003964,3400.0
5,"G[0,3500.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.00480475325999123,2.402376629995615e-07,0.24023766299956148,3500.0
5,"G[0,3600.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.00467659087998527,2.338295439992635e-07,0.23382954399926348,3600.0
5,"G[0,3700.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004631821699995271,2.3159108499976356e-07,0.23159108499976355,3700.0
5,"G[0,3800.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.00474335993996192,2.37167996998096e-07,0.237167996998096,3800.0
5,"G[0,3900.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.0047337166800252815,2.3668583400126408e-07,0.23668583400126408,3900.0
5,"G[0,4000.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004651710020007158,2.325855010003579e-07,0.2325855010003579,4000.0
5,"G[0,4100.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004630881719995159,2.3154408599975795e-07,0.23154408599975795,4100.0
5,"G[0,4200.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004676651619993208,2.338325809996604e-07,0.2338325809996604,4200.0
5,"G[0,4300.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004646126659995389,2.3230633299976943e-07,0.23230633299976944,4300.0
5,"G[0,4400.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004588195699993775,2.2940978499968877e-07,0.22940978499968878,4400.0
5,"G[0,4500.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004673075099995003,2.3365375499975017e-07,0.23365375499975016,4500.0
5,"G[0,4600.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004816769079998267,2.4083845399991337e-07,0.24083845399991338,4600.0
5,"G[0,4700.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005055720119980833,2.5278600599904163e-07,0.2527860059990416,4700.0
5,"G[0,4800.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005077935039994372,2.538967519997186e-07,0.2538967519997186,4800.0
5,"G[0,4900.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005112494959994365,2.5562474799971823e-07,0.25562474799971824,4900.0
5,"G[0,5000.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005054895740022403,2.527447870011202e-07,0.2527447870011202,5000.0
6,"F[0,1.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004271633219996147,2.1358166099980733e-07,0.21358166099980733,1.0
6,"F[0,100.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.0048796365599673664,2.439818279983683e-07,0.2439818279983683,100.0
6,"F[0,200.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.00503875247999531,2.519376239997655e-07,0.2519376239997655,200.0
6,"F[0,300.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005051235820005786,2.525617910002893e-07,0.2525617910002893,300.0
6,"F[0,400.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005189028300001155,2.5945141500005777e-07,0.25945141500005775,400.0
6,"F[0,500.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005092138359982528,2.546069179991264e-07,0.25460691799912644,500.0
6,"F[0,600.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.00513287418001255,2.566437090006275e-07,0.2566437090006275,600.0
6,"F[0,700.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005192754119998426,2.596377059999213e-07,0.2596377059999213,700.0
6,"F[0,800.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.00525496910000129,2.6274845500006453e-07,0.26274845500006455,800.0
6,"F[0,900.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005277394200011259,2.6386971000056296e-07,0.263869710000563,900.0
6,"F[0,1000.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005184022519997598,2.592011259998799e-07,0.2592011259998799,1000.0
6,"F[0,1100.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005274183260007703,2.6370916300038514e-07,0.26370916300038516,1100.0
6,"F[0,1200.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005098267540015513,2.549133770007757e-07,0.2549133770007757,1200.0
6,"F[0,1300.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005224133260007875,2.612066630003938e-07,0.2612066630003938,1300.0
6,"F[0,1400.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005210425080017558,2.605212540008779e-07,0.2605212540008779,1400.0
6,"F[0,1500.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005133802459995423,2.566901229997711e-07,0.2566901229997711,1500.0
6,"F[0,1600.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.0047877833600023225,2.393891680001161e-07,0.23938916800011611,1600.0
6,"F[0,1700.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004920135859974834,2.460067929987417e-07,0.2460067929987417,1700.0
6,"F[0,1800.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004665300839978954,2.332650419989477e-07,0.2332650419989477,1800.0
6,"F[0,1900.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005039214959988385,2.5196074799941925e-07,0.25196074799941925,1900.0
6,"F[0,2000.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.00470622916001048,2.35311458000524e-07,0.235311458000524,2000.0
6,"F[0,2100.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004828093340006489,2.414046670003245e-07,0.24140466700032448,2100.0
6,"F[0,2200.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.00490928420000273,2.4546421000013653e-07,0.24546421000013655,2200.0
6,"F[0,2300.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004774381599986555,2.3871907999932773e-07,0.23871907999932773,2300.0
6,"F[0,2400.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004779634060000717,2.389817030000358e-07,0.23898170300003582,2400.0
6,"F[0,2500.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004971636640016186,2.485818320008093e-07,0.24858183200080927,2500.0
6,"F[0,2600.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004645762580007613,2.3228812900038062e-07,0.23228812900038062,2600.0
6,"F[0,2700.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004806394999991426,2.403197499995713e-07,0.2403197499995713,2700.0
6,"F[0,2800.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004798264959981679,2.3991324799908395e-07,0.23991324799908395,2800.0
6,"F[0,2900.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004828845859969988,2.414422929984994e-07,0.2414422929984994,2900.0
6,"F[0,3000.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.00483738419999554,2.41869209999777e-07,0.24186920999977699,3000.0
6,"F[0,3100.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004659113439993234,2.329556719996617e-07,0.2329556719996617,3100.0
6,"F[0,3200.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004793007580019548,2.3965037900097743e-07,0.23965037900097744,3200.0
6,"F[0,3300.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004946315840015814,2.4731579200079065e-07,0.24731579200079065,3300.0
6,"F[0,3400.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004859773360008149,2.4298866800040744e-07,0.24298866800040744,3400.0
6,"F[0,3500.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004542681719999564,2.271340859999782e-07,0.2271340859999782,3500.0
6,"F[0,3600.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004861452479995023,2.430726239997512e-07,0.2430726239997512,3600.0
6,"F[0,3700.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004758741699997699,2.3793708499988495e-07,0.23793708499988495,3700.0
6,"F[0,3800.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004828225859996565,2.4141129299982823e-07,0.24141129299982822,3800.0
6,"F[0,3900.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.00505217331998665,2.526086659993325e-07,0.2526086659993325,3900.0
6,"F[0,4000.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005108399159998953,2.5541995799994764e-07,0.25541995799994766,4000.0
6,"F[0,4100.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.0051957982000021725,2.5978991000010865e-07,0.25978991000010865,4100.0
6,"F[0,4200.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.004971573339985298,2.485786669992649e-07,0.2485786669992649,4200.0
6,"F[0,4300.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005109743280017938,2.554871640008969e-07,0.2554871640008969,4300.0
6,"F[0,4400.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005096373359997415,2.5481866799987076e-07,0.25481866799987074,4400.0
6,"F[0,4500.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005177569219995348,2.588784609997674e-07,0.2588784609997674,4500.0
6,"F[0,4600.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.00523601502000929,2.618007510004645e-07,0.2618007510004645,4600.0
6,"F[0,4700.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005096012379976855,2.5480061899884274e-07,0.25480061899884276,4700.0
6,"F[0,4800.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005163087599999017,2.5815437999995084e-07,0.25815437999995083,4800.0
6,"F[0,4900.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005117154040012792,2.558577020006396e-07,0.2558577020006396,4900.0
6,"F[0,5000.0] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.005205905019997772,2.602952509998886e-07,0.2602952509998886,5000.0
1,(x < 0.5) and (x > -0.5),EagerQualitative,Incremental,online,20000,50,0.004958734220003862,2.479367110001931e-07,0.2479367110001931,0.0
2,"G[0,1000] (x > 0.5 -> F[0,100] (x < 0.0))",EagerQualitative,Incremental,online,20000,50,0.007765037559979646,3.8825187799898227e-07,0.38825187799898225,1100.0
3,"(G[0,100] (x < 0.5)) or (G[100,150] (x > 0.0))",EagerQualitative,Incremental,online,20000,50,0.007843074219986193,3.9215371099930966e-07,0.3921537109993097,150.0
4,"(x < 0.0) U[0,1.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.006959974999995211,3.479987499997605e-07,0.3479987499997605,1.0
4,"(x < 0.0) U[0,100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.013944029019990012,6.972014509995006e-07,0.6972014509995006,100.0
4,"(x < 0.0) U[0,200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0157751676000089,7.88758380000445e-07,0.788758380000445,200.0
4,"(x < 0.0) U[0,300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.01792617176000476,8.96308588000238e-07,0.896308588000238,300.0
4,"(x < 0.0) U[0,400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.020193134139985885,1.0096567069992942e-06,1.0096567069992943,400.0
4,"(x < 0.0) U[0,500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.02248188836000736,1.1240944180003679e-06,1.1240944180003678,500.0
4,"(x < 0.0) U[0,600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.024551595019979687,1.2275797509989844e-06,1.2275797509989845,600.0
4,"(x < 0.0) U[0,700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.02691269077998186,1.345634538999093e-06,1.345634538999093,700.0
4,"(x < 0.0) U[0,800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.029524876659993423,1.4762438329996712e-06,1.4762438329996712,800.0
4,"(x < 0.0) U[0,900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.031507865040002796,1.5753932520001398e-06,1.57539325200014,900.0
4,"(x < 0.0) U[0,1000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.033671972559995995,1.6835986279997998e-06,1.6835986279997999,1000.0
4,"(x < 0.0) U[0,1100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.035373084220018426,1.7686542110009213e-06,1.7686542110009214,1100.0
4,"(x < 0.0) U[0,1200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.03717695663999166,1.858847831999583e-06,1.858847831999583,1200.0
4,"(x < 0.0) U[0,1300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.038972869940002965,1.9486434970001482e-06,1.9486434970001483,1300.0
4,"(x < 0.0) U[0,1400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.04145638750000216,2.072819375000108e-06,2.072819375000108,1400.0
4,"(x < 0.0) U[0,1500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.04349869915999079,2.1749349579995397e-06,2.1749349579995396,1500.0
4,"(x < 0.0) U[0,1600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.04561248836000232,2.280624418000116e-06,2.2806244180001163,1600.0
4,"(x < 0.0) U[0,1700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.047134755779984515,2.356737788999226e-06,2.356737788999226,1700.0
4,"(x < 0.0) U[0,1800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.04910106658000132,2.4550533290000657e-06,2.455053329000066,1800.0
4,"(x < 0.0) U[0,1900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.051481753279990695,2.5740876639995348e-06,2.574087663999535,1900.0
4,"(x < 0.0) U[0,2000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.053656605839992155,2.6828302919996076e-06,2.6828302919996077,2000.0
4,"(x < 0.0) U[0,2100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.05536333910001758,2.768166955000879e-06,2.7681669550008787,2100.0
4,"(x < 0.0) U[0,2200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.05710262987999613,2.855131493999806e-06,2.855131493999806,2200.0
4,"(x < 0.0) U[0,2300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.059579302540037134,2.9789651270018567e-06,2.9789651270018567,2300.0
4,"(x < 0.0) U[0,2400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.06206878084000436,3.1034390420002183e-06,3.1034390420002183,2400.0
4,"(x < 0.0) U[0,2500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.06395795751999685,3.1978978759998423e-06,3.197897875999842,2500.0
4,"(x < 0.0) U[0,2600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.06569647168000302,3.284823584000151e-06,3.284823584000151,2600.0
4,"(x < 0.0) U[0,2700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.06862209502000496,3.4311047510002482e-06,3.431104751000248,2700.0
4,"(x < 0.0) U[0,2800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.07075948659999995,3.5379743299999976e-06,3.5379743299999977,2800.0
4,"(x < 0.0) U[0,2900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.07241265089997796,3.620632544998898e-06,3.620632544998898,2900.0
4,"(x < 0.0) U[0,3000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.07493400994000239,3.7467004970001195e-06,3.7467004970001194,3000.0
