formula_id,spec,semantics,algorithm,mode,n_samples,m_runs,avg_total_s,std_total_s,avg_per_sample_s,std_per_sample_s,avg_per_sample_us,std_per_sample_us,temporal_depth
7,"F[0,200.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006037102440004673,0.0001960321871497658,3.0185512200023364e-07,9.80160935748829e-09,0.3018551220002336,0.00980160935748829,200.0
7,"F[0,300.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006254767620002894,0.00022155765936365923,3.127383810001447e-07,1.1077882968182962e-08,0.3127383810001447,0.011077882968182962,300.0
7,"F[0,400.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006213309959989601,0.00011684461230520846,3.1066549799948007e-07,5.842230615260423e-09,0.31066549799948007,0.005842230615260423,400.0
7,"F[0,500.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006697623219997695,8.919544829093823e-05,3.3488116099988477e-07,4.459772414546912e-09,0.3348811609998848,0.004459772414546911,500.0
7,"F[0,600.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006978237519999766,0.00019283224755235919,3.489118759999883e-07,9.641612377617958e-09,0.3489118759999883,0.009641612377617959,600.0
7,"F[0,700.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.0069277366200003595,0.00021334623132315564,3.4638683100001796e-07,1.0667311566157782e-08,0.34638683100001794,0.010667311566157783,700.0
7,"F[0,800.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007111643339999319,0.0001186909538209697,3.5558216699996594e-07,5.934547691048484e-09,0.3555821669999659,0.005934547691048484,800.0
7,"F[0,900.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007012137540000367,0.0001756448729932023,3.5060687700001836e-07,8.782243649660116e-09,0.35060687700001836,0.008782243649660116,900.0
7,"F[0,1000.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007006081640010962,0.00020809997902364669,3.503040820005481e-07,1.0404998951182334e-08,0.3503040820005481,0.010404998951182335,1000.0
7,"F[0,1100.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.0071409500799859416,0.00011834736281643462,3.5704750399929705e-07,5.917368140821731e-09,0.3570475039992971,0.005917368140821731,1100.0
7,"F[0,1200.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007085695840003154,0.00014238449711282916,3.542847920001577e-07,7.1192248556414574e-09,0.35428479200015767,0.007119224855641457,1200.0
7,"F[0,1300.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007127249159987059,0.00014411721467200682,3.5636245799935294e-07,7.205860733600341e-09,0.35636245799935296,0.007205860733600341,1300.0
7,"F[0,1400.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007210106640002323,0.00013825945547193738,3.6050533200011615e-07,6.912972773596869e-09,0.36050533200011614,0.006912972773596869,1400.0
7,"F[0,1500.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007043730939990382,0.00010942558949946757,3.521865469995191e-07,5.471279474973378e-09,0.3521865469995191,0.005471279474973378,1500.0
7,"F[0,1600.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007171118279984512,9.441368956028499e-05,3.585559139992256e-07,4.720684478014249e-09,0.3585559139992256,0.004720684478014249,1600.0
7,"F[0,1700.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007061645880010019,0.0001404728553556675,3.5308229400050096e-07,7.023642767783375e-09,0.35308229400050095,0.007023642767783375,1700.0
7,"F[0,1800.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007087600859999838,0.00012555075588649225,3.543800429999919e-07,6.277537794324613e-09,0.35438004299999193,0.006277537794324613,1800.0
